,_id_x,ghi,ghi90,ghi10,ebh,dni,dni10,dni90,dhi,air_temp,zenith,azimuth,cloud_opacity,period_end,period_x,_id_y,period_y,pv_estimate
1224,5b8138b56cc249162d3b2312,0,0,0,0,0,0,0,0,16,137,112,49,2018-08-25 11:30:00+00:00,PT30M,5b8144085f627d7595a54977,PT30M,0.0
1225,5b813f8e6cc249162d3b2314,0,0,0,0,0,0,0,0,16,142,119,68,2018-08-25 12:00:00+00:00,PT30M,5b814ae15f627d7595a54979,PT30M,0.0
1226,5b8146676cc249162d3b2316,0,0,0,0,0,0,0,0,16,147,128,41,2018-08-25 12:30:00+00:00,PT30M,5b8151bb5f627d7595a5497b,PT30M,0.0
1227,5b814d406cc249162d3b2318,0,0,0,0,0,0,0,0,16,152,140,31,2018-08-25 13:00:00+00:00,PT30M,5b8158945f627d7595a5497d,PT30M,0.0
1228,5b8154196cc249162d3b231a,0,0,0,0,0,0,0,0,16,155,154,31,2018-08-25 13:30:00+00:00,PT30M,5b815f6d5f627d7595a5497f,PT30M,0.0
1229,5b815af26cc249162d3b231c,0,0,0,0,0,0,0,0,15,157,172,31,2018-08-25 14:00:00+00:00,PT30M,5b8166455f627d7595a54981,PT30M,0.0
1230,5b8161cb6cc249162d3b231e,0,0,0,0,0,0,0,0,15,157,-169,31,2018-08-25 14:30:00+00:00,PT30M,5b816d1e5f627d7595a54983,PT30M,0.0
1231,5b8168a36cc249162d3b2320,0,0,0,0,0,0,0,0,15,155,-152,31,2018-08-25 15:00:00+00:00,PT30M,5b8173f75f627d7595a54985,PT30M,0.0
1232,5b816f7c6cc249162d3b2322,0,0,0,0,0,0,0,0,15,151,-138,30,2018-08-25 15:30:00+00:00,PT30M,5b817acf5f627d7595a54987,PT30M,0.0
1233,5b8176556cc249162d3b2324,0,0,0,0,0,0,0,0,15,146,-127,27,2018-08-25 16:00:00+00:00,PT30M,5b8181aa5f627d7595a54989,PT30M,0.0
1234,5b817d2d6cc249162d3b2326,0,0,0,0,0,0,0,0,15,141,-118,28,2018-08-25 16:30:00+00:00,PT30M,5b8188835f627d7595a5498b,PT30M,0.0
1235,5b818ae16cc249162d3b232a,0,0,0,0,0,0,0,0,15,136,-111,30,2018-08-25 17:00:00+00:00,PT30M,5b818f5c5f627d7595a5498d,PT30M,0.0
1236,5b8191ba6cc249162d3b232c,0,0,0,0,0,0,0,0,15,130,-105,30,2018-08-25 17:30:00+00:00,PT30M,5b8196355f627d7595a5498f,PT30M,0.0
1237,5b8198936cc249162d3b232e,0,0,0,0,0,0,0,0,15,124,-100,29,2018-08-25 18:00:00+00:00,PT30M,5b819d155f627d7595a54991,PT30M,0.0
1238,5b819f6b6cc249162d3b2330,0,0,0,0,0,0,0,0,15,117,-95,31,2018-08-25 18:30:00+00:00,PT30M,5b81a3ef5f627d7595a54993,PT30M,0.0
1239,5b81a6486cc249162d3b2332,0,0,0,0,0,0,0,0,15,111,-91,33,2018-08-25 19:00:00+00:00,PT30M,5b81aad95f627d7595a54995,PT30M,0.0
1240,5b81ad216cc249162d3b2334,0,0,0,0,0,0,0,0,15,105,-87,22,2018-08-25 19:30:00+00:00,PT30M,5b81b1b65f627d7595a54997,PT30M,0.0
1241,5b81b3fa6cc249162d3b2336,0,0,0,0,0,0,0,0,15,99,-82,32,2018-08-25 20:00:00+00:00,PT30M,5b81b88f5f627d7595a54999,PT30M,0.0
1242,5b81bad26cc249162d3b2338,4,4,3,0,2,0,4,4,15,93,-78,24,2018-08-25 20:30:00+00:00,PT30M,5b81bf685f627d7595a5499b,PT30M,0.0
1243,5b81c1ac6cc249162d3b233a,30,31,22,3,21,9,28,26,15,87,-74,32,2018-08-25 21:00:00+00:00,PT30M,5b81c6425f627d7595a5499d,PT30M,14.3804560084309
1244,5b81c8866cc249162d3b233c,46,48,37,1,5,0,7,45,15,81,-70,63,2018-08-25 21:30:00+00:00,PT30M,5b81cd1d5f627d7595a5499f,PT30M,19.9072258948595
1245,5b81cf616cc249162d3b233e,82,104,74,2,7,5,22,80,15,75,-65,62,2018-08-25 22:00:00+00:00,PT30M,5b81d3f85f627d7595a549a1,PT30M,61.7582098503811
1246,5b81d63b6cc249162d3b2340,114,121,107,2,6,4,7,112,15,69,-60,63,2018-08-25 22:30:00+00:00,PT30M,5b81dad15f627d7595a549a3,PT30M,79.0815736755633
1247,5b81dd136cc249162d3b2342,152,175,131,2,6,3,12,149,15,64,-54,62,2018-08-25 23:00:00+00:00,PT30M,5b81e1ab5f627d7595a549a5,PT30M,142.758953414319
1248,5b81e3ec6cc249162d3b2344,251,285,191,17,34,14,55,234,15,59,-48,47,2018-08-25 23:30:00+00:00,PT30M,5b81e8855f627d7595a549a7,PT30M,146.857988926138
1249,5b81eaca6cc249162d3b2346,106,173,85,21,37,21,5,106,15,55,-41,80,2018-08-26 00:00:00+00:00,PT30M,5b81ef5e5f627d7595a549a9,PT30M,75.1879240879373
1250,5b81f1a26cc249162d3b2348,148,212,54,2,3,27,6,146,15,51,-33,75,2018-08-26 00:30:00+00:00,PT30M,5b81f6375f627d7595a549ab,PT30M,181.704662390595
1251,5b81f87b6cc249162d3b234a,243,300,174,4,7,1,18,237,16,48,-24,63,2018-08-26 01:00:00+00:00,PT30M,5b81fd0f5f627d7595a549ad,PT30M,204.555098582566
1252,5b81ff546cc249162d3b234c,150,297,44,1,1,12,11,150,16,46,-14,78,2018-08-26 01:30:00+00:00,PT30M,5b8203e95f627d7595a549af,PT30M,74.7153879409245
1253,5b82062d6cc249162d3b234e,222,262,117,2,2,1,6,220,17,45,-4,68,2018-08-26 02:00:00+00:00,PT30M,5b820ac15f627d7595a549b1,PT30M,215.085565787888
1254,5b820d056cc249162d3b2350,399,516,265,43,61,5,262,356,16,45,6,43,2018-08-26 02:30:00+00:00,PT30M,5b82119a5f627d7595a549b3,PT30M,450.445577422694
1255,5b821ab96cc249162d3b2354,205,252,154,2,3,1,6,204,16,49,26,68,2018-08-26 03:30:00+00:00,PT30M,5b821f515f627d7595a549b7,PT30M,135.707469550556
1256,5b8221926cc249162d3b2356,195,261,78,1,3,2,13,194,16,52,35,67,2018-08-26 04:00:00+00:00,PT30M,5b82262a5f627d7595a549b9,PT30M,200.376946020229
1257,5b82286a6cc249162d3b2358,258,320,168,10,19,2,67,247,16,56,42,52,2018-08-26 04:30:00+00:00,PT30M,5b822d035f627d7595a549bb,PT30M,136.228139331927
1258,5b822f436cc249162d3b235a,162,201,147,2,4,3,12,160,16,60,49,64,2018-08-26 05:00:00+00:00,PT30M,5b823ab85f627d7595a549bf,PT30M,115.454438744962
1259,5b82361c6cc249162d3b235c,167,229,115,5,11,2,61,162,16,65,55,55,2018-08-26 05:30:00+00:00,PT30M,5b8241915f627d7595a549c1,PT30M,53.9829410855127
1260,5b823cf56cc249162d3b235e,75,129,15,1,1,0,15,74,16,70,61,73,2018-08-26 06:00:00+00:00,PT30M,5b82486a5f627d7595a549c3,PT30M,53.8824936730944
1261,5b8243cd6cc249162d3b2360,50,66,31,0,0,0,6,50,16,76,66,73,2018-08-26 06:30:00+00:00,PT30M,5b824f435f627d7595a549c5,PT30M,14.5190223784689
1262,5b824aa96cc249162d3b2362,40,53,29,1,6,1,19,40,16,82,71,58,2018-08-26 07:00:00+00:00,PT30M,5b82561b5f627d7595a549c7,PT30M,24.3233907733061
1263,5b8251826cc249162d3b2364,11,14,7,0,2,0,4,11,16,88,75,53,2018-08-26 07:30:00+00:00,PT30M,5b825cf45f627d7595a549c9,PT30M,5.12436083945962
1264,5b82585a6cc249162d3b2366,1,1,1,0,0,0,0,1,16,94,79,59,2018-08-26 08:00:00+00:00,PT30M,5b8263cd5f627d7595a549cb,PT30M,0.0
1265,5b825f346cc249162d3b2368,0,0,0,0,0,0,0,0,15,100,83,70,2018-08-26 08:30:00+00:00,PT30M,5b826aa85f627d7595a549cd,PT30M,0.0
1266,5b82660c6cc249162d3b236a,0,0,0,0,0,0,0,0,15,106,87,1,2018-08-26 09:00:00+00:00,PT30M,5b8271825f627d7595a549cf,PT30M,0.0
1267,5b826ce66cc249162d3b236c,0,0,0,0,0,0,0,0,15,112,92,78,2018-08-26 09:30:00+00:00,PT30M,5b82785a5f627d7595a549d1,PT30M,0.0
1268,5b8273c16cc249162d3b236e,0,0,0,0,0,0,0,0,15,118,96,13,2018-08-26 10:00:00+00:00,PT30M,5b827f335f627d7595a549d3,PT30M,0.0
1269,5b827a9a6cc249162d3b2370,0,0,0,0,0,0,0,0,15,124,101,10,2018-08-26 10:30:00+00:00,PT30M,5b82860e5f627d7595a549d5,PT30M,0.0
1270,5b8281736cc249162d3b2372,0,0,0,0,0,0,0,0,15,131,106,11,2018-08-26 11:00:00+00:00,PT30M,5b828ce85f627d7595a549d7,PT30M,0.0
1271,5b82884c6cc249162d3b2374,0,0,0,0,0,0,0,0,14,136,112,12,2018-08-26 11:30:00+00:00,PT30M,5b8293c25f627d7595a549d9,PT30M,0.0
1272,5b8296036cc249162d3b2378,0,0,0,0,0,0,0,0,14,142,120,7,2018-08-26 12:00:00+00:00,PT30M,5b829a9c5f627d7595a549db,PT30M,0.0
1273,5b829cdd6cc249162d3b237a,0,0,0,0,0,0,0,0,14,147,129,75,2018-08-26 12:30:00+00:00,PT30M,5b82a1755f627d7595a549dd,PT30M,0.0
1274,5b82a3b76cc249162d3b237c,0,0,0,0,0,0,0,0,14,152,140,75,2018-08-26 13:00:00+00:00,PT30M,5b82a8525f627d7595a549df,PT30M,0.0
1275,5b82aa926cc249162d3b237e,0,0,0,0,0,0,0,0,14,155,155,75,2018-08-26 13:30:00+00:00,PT30M,5b82af2b5f627d7595a549e1,PT30M,0.0
1276,5b82b16f6cc249162d3b2380,0,0,0,0,0,0,0,0,14,157,172,77,2018-08-26 14:00:00+00:00,PT30M,5b82b6045f627d7595a549e3,PT30M,0.0
1277,5b82b84f6cc249162d3b2382,0,0,0,0,0,0,0,0,14,156,-169,75,2018-08-26 14:30:00+00:00,PT30M,5b82bcdc5f627d7595a549e5,PT30M,0.0
1278,5b82bf286cc249162d3b2384,0,0,0,0,0,0,0,0,14,154,-152,75,2018-08-26 15:00:00+00:00,PT30M,5b82c3b45f627d7595a549e7,PT30M,0.0
1279,5b82c5ff6cc249162d3b2386,0,0,0,0,0,0,0,0,14,151,-138,69,2018-08-26 15:30:00+00:00,PT30M,5b82ca8c5f627d7595a549e9,PT30M,0.0
1280,5b82ccd86cc249162d3b2388,0,0,0,0,0,0,0,0,14,146,-127,70,2018-08-26 16:00:00+00:00,PT30M,5b82d1655f627d7595a549eb,PT30M,0.0
1281,5b82d3b06cc249162d3b238a,0,0,0,0,0,0,0,0,14,141,-118,66,2018-08-26 16:30:00+00:00,PT30M,5b82d83e5f627d7595a549ed,PT30M,0.0
1282,5b82da896cc249162d3b238c,0,0,0,0,0,0,0,0,14,135,-111,70,2018-08-26 17:00:00+00:00,PT30M,5b82df175f627d7595a549ef,PT30M,0.0
1283,5b82e1626cc249162d3b238e,0,0,0,0,0,0,0,0,14,129,-105,59,2018-08-26 17:30:00+00:00,PT30M,5b82e5f05f627d7595a549f1,PT30M,0.0
1284,5b82e83a6cc249162d3b2390,0,0,0,0,0,0,0,0,14,123,-100,69,2018-08-26 18:00:00+00:00,PT30M,5b82eccf5f627d7595a549f3,PT30M,0.0
1285,5b82ef176cc249162d3b2392,0,0,0,0,0,0,0,0,15,117,-95,52,2018-08-26 18:30:00+00:00,PT30M,5b82f3aa5f627d7595a549f5,PT30M,0.0
1286,5b82f5f06cc249162d3b2394,0,0,0,0,0,0,0,0,15,111,-91,43,2018-08-26 19:00:00+00:00,PT30M,5b82fa835f627d7595a549f7,PT30M,0.0
1287,5b82fcca6cc249162d3b2396,0,0,0,0,0,0,0,0,15,105,-87,45,2018-08-26 19:30:00+00:00,PT30M,5b83015c5f627d7595a549f9,PT30M,0.0
1288,5b8303a26cc249162d3b2398,0,0,0,0,0,0,0,0,14,98,-83,47,2018-08-26 20:00:00+00:00,PT30M,5b8308365f627d7595a549fb,PT30M,0.0
1289,5b830a7b6cc249162d3b239a,2,5,2,0,0,0,4,2,14,92,-79,58,2018-08-26 20:30:00+00:00,PT30M,5b830f0f5f627d7595a549fd,PT30M,0.0
1290,5b8311546cc249162d3b239c,26,35,19,1,11,3,33,24,14,86,-74,46,2018-08-26 21:00:00+00:00,PT30M,5b8315e75f627d7595a549ff,PT30M,11.8099810959365
1291,5b83182c6cc249162d3b239e,71,88,61,5,28,14,93,66,14,80,-70,44,2018-08-26 21:30:00+00:00,PT30M,5b831cc05f627d7595a54a01,PT30M,45.562711114877
1292,5b831f056cc249162d3b23a0,99,126,41,3,13,1,41,95,14,75,-65,55,2018-08-26 22:00:00+00:00,PT30M,5b83239a5f627d7595a54a03,PT30M,60.5806501372808
1293,5b8325de6cc249162d3b23a2,170,205,96,12,34,4,91,159,14,69,-60,46,2018-08-26 22:30:00+00:00,PT30M,5b832a735f627d7595a54a05,PT30M,91.5746276813109
1294,5b832cb76cc249162d3b23a4,154,181,111,2,5,2,13,151,14,64,-54,62,2018-08-26 23:00:00+00:00,PT30M,5b83314c5f627d7595a54a07,PT30M,121.40070238041
1295,5b8333906cc249162d3b23a6,221,250,152,7,14,3,26,214,14,59,-48,55,2018-08-26 23:30:00+00:00,PT30M,5b8338255f627d7595a54a09,PT30M,146.176649867333
1296,5b833a6a6cc249162d3b23a8,187,263,135,2,3,1,24,185,14,55,-41,67,2018-08-27 00:00:00+00:00,PT30M,5b8345df5f627d7595a54a0d,PT30M,105.917176593158
1297,5b8341456cc249162d3b23aa,154,218,85,1,2,164,5,153,13,51,-33,75,2018-08-27 00:30:00+00:00,PT30M,5b834cba5f627d7595a54a0f,PT30M,106.01474698483
1298,5b83481f6cc249162d3b23ac,144,184,36,300,448,154,2,144,13,48,-24,78,2018-08-27 01:00:00+00:00,PT30M,5b8353955f627d7595a54a11,PT30M,112.789069122282
1299,5b834efa6cc249162d3b23ae,179,327,84,1,1,170,20,178,13,46,-14,74,2018-08-27 01:30:00+00:00,PT30M,5b835a6e5f627d7595a54a13,PT30M,226.676381996723
1300,5b8355d46cc249162d3b23b0,311,533,120,8,12,186,282,302,13,45,-4,56,2018-08-27 02:00:00+00:00,PT30M,5b8361475f627d7595a54a15,PT30M,342.649132259515
1301,5b835cae6cc249162d3b23b2,331,506,75,11,16,185,232,319,13,45,6,53,2018-08-27 02:30:00+00:00,PT30M,5b8368215f627d7595a54a17,PT30M,245.212795434144
1302,5b8363886cc249162d3b23b4,299,421,80,9,14,153,77,289,13,46,17,57,2018-08-27 03:00:00+00:00,PT30M,5b836f005f627d7595a54a19,PT30M,271.802562468542
1303,5b836a616cc249162d3b23b6,284,388,92,7,11,93,103,276,13,48,26,56,2018-08-27 03:30:00+00:00,PT30M,5b8375da5f627d7595a54a1b,PT30M,369.492905928717
1304,5b8371396cc249162d3b23b8,294,363,175,12,20,2,69,281,13,51,35,51,2018-08-27 04:00:00+00:00,PT30M,5b837cb25f627d7595a54a1d,PT30M,303.052859433914
1305,5b8378136cc249162d3b23ba,222,343,125,4,7,23,101,217,13,55,43,59,2018-08-27 04:30:00+00:00,PT30M,5b83838c5f627d7595a54a1f,PT30M,189.511881511292
1306,5b837eee6cc249162d3b23bc,114,235,56,44,1,16,23,114,13,60,50,75,2018-08-27 05:00:00+00:00,PT30M,5b838a655f627d7595a54a21,PT30M,116.447573334076
1307,5b8385c66cc249162d3b23be,119,177,72,1,2,21,18,118,13,65,56,69,2018-08-27 05:30:00+00:00,PT30M,5b83913e5f627d7595a54a23,PT30M,20.3702579396678
1308,5b838c9f6cc249162d3b23c0,62,124,50,47,137,29,10,62,13,70,61,78,2018-08-27 06:00:00+00:00,PT30M,5b83981c5f627d7595a54a25,PT30M,14.1706142188993
1309,5b83937a6cc249162d3b23c2,35,111,22,47,194,50,39,35,13,76,66,82,2018-08-27 06:30:00+00:00,PT30M,5b839ef65f627d7595a54a27,PT30M,29.2639284833536
1310,5b83a12c6cc249162d3b23c6,28,33,23,31,2,2,2,28,13,81,71,72,2018-08-27 07:00:00+00:00,PT30M,5b83a5cf5f627d7595a54a29,PT30M,17.2631343567958
1311,5b83a80a6cc249162d3b23c8,25,26,23,4,24,23,28,21,13,87,75,18,2018-08-27 07:30:00+00:00,PT30M,5b83aca75f627d7595a54a2b,PT30M,17.5941378825732
1312,5b83aee36cc249162d3b23ca,2,2,2,1,4,4,4,2,13,93,80,10,2018-08-27 08:00:00+00:00,PT30M,5b83b3805f627d7595a54a2d,PT30M,0.0
1313,5b83b5bc6cc249162d3b23cc,0,0,0,0,0,0,0,0,13,100,84,11,2018-08-27 08:30:00+00:00,PT30M,5b83ba595f627d7595a54a2f,PT30M,0.0
1314,5b83bc956cc249162d3b23ce,0,0,0,0,0,0,0,0,13,106,88,12,2018-08-27 09:00:00+00:00,PT30M,5b83c1325f627d7595a54a31,PT30M,0.0
1315,5b83c36d6cc249162d3b23d0,0,0,0,0,0,0,0,0,13,112,92,23,2018-08-27 09:30:00+00:00,PT30M,5b83c80a5f627d7595a54a33,PT30M,0.0
1316,5b83ca456cc249162d3b23d2,0,0,0,0,0,0,0,0,13,118,96,12,2018-08-27 10:00:00+00:00,PT30M,5b83cee35f627d7595a54a35,PT30M,0.0
1317,5b83d11e6cc249162d3b23d4,0,0,0,0,0,0,0,0,13,124,101,11,2018-08-27 10:30:00+00:00,PT30M,5b83d5bc5f627d7595a54a37,PT30M,0.0
1318,5b83d7f76cc249162d3b23d6,0,0,0,0,0,0,0,0,13,130,107,10,2018-08-27 11:00:00+00:00,PT30M,5b83dc955f627d7595a54a39,PT30M,0.0
1319,5b83ded06cc249162d3b23d8,0,0,0,0,0,0,0,0,13,136,113,10,2018-08-27 11:30:00+00:00,PT30M,5b83e36e5f627d7595a54a3b,PT30M,0.0
1320,5b83e5ab6cc249162d3b23da,0,0,0,0,0,0,0,0,13,142,120,10,2018-08-27 12:00:00+00:00,PT30M,5b83ea465f627d7595a54a3d,PT30M,0.0
1321,5b83ec856cc249162d3b23dc,0,0,0,0,0,0,0,0,12,147,129,9,2018-08-27 12:30:00+00:00,PT30M,5b83f1215f627d7595a54a3f,PT30M,0.0
1322,5b83f35e6cc249162d3b23de,0,0,0,0,0,0,0,0,12,151,141,9,2018-08-27 13:00:00+00:00,PT30M,5b83f7fc5f627d7595a54a41,PT30M,0.0
1323,5b83fa3a6cc249162d3b23e0,0,0,0,0,0,0,0,0,12,155,155,9,2018-08-27 13:30:00+00:00,PT30M,5b83fed45f627d7595a54a43,PT30M,0.0
1324,5b8401136cc249162d3b23e2,0,0,0,0,0,0,0,0,12,156,173,8,2018-08-27 14:00:00+00:00,PT30M,5b8405ae5f627d7595a54a45,PT30M,0.0
1325,5b8407ec6cc249162d3b23e4,0,0,0,0,0,0,0,0,12,156,-169,8,2018-08-27 14:30:00+00:00,PT30M,5b840c865f627d7595a54a47,PT30M,0.0
1326,5b84159d6cc249162d3b23e8,0,0,0,0,0,0,0,0,11,150,-138,8,2018-08-27 15:30:00+00:00,PT30M,5b841a375f627d7595a54a4b,PT30M,0.0
1327,5b841c756cc249162d3b23ea,0,0,0,0,0,0,0,0,11,146,-127,7,2018-08-27 16:00:00+00:00,PT30M,5b8421105f627d7595a54a4d,PT30M,0.0
1328,5b84234e6cc249162d3b23ec,0,0,0,0,0,0,0,0,11,141,-119,7,2018-08-27 16:30:00+00:00,PT30M,5b8427e85f627d7595a54a4f,PT30M,0.0
1329,5b842a266cc249162d3b23ee,0,0,0,0,0,0,0,0,10,135,-111,7,2018-08-27 17:00:00+00:00,PT30M,5b842ec15f627d7595a54a51,PT30M,0.0
1330,5b8430ff6cc249162d3b23f0,0,0,0,0,0,0,0,0,10,129,-105,6,2018-08-27 17:30:00+00:00,PT30M,5b843c755f627d7595a54a55,PT30M,0.0
1331,5b843eb16cc249162d3b23f4,0,0,0,0,0,0,0,0,10,117,-96,6,2018-08-27 18:30:00+00:00,PT30M,5b84434e5f627d7595a54a57,PT30M,0.0
1332,5b84458a6cc249162d3b23f6,0,0,0,0,0,0,0,0,10,111,-91,6,2018-08-27 19:00:00+00:00,PT30M,5b844a465f627d7595a54a59,PT30M,0.0
1333,5b844c636cc249162d3b23f8,0,0,0,0,0,0,0,0,10,104,-87,14,2018-08-27 19:30:00+00:00,PT30M,5b8457f85f627d7595a54a5d,PT30M,0.0
1334,5b84533c6cc249162d3b23fa,0,0,0,0,0,0,0,0,10,98,-83,13,2018-08-27 20:00:00+00:00,PT30M,5b845ed15f627d7595a54a5f,PT30M,0.0
1335,5b845a156cc249162d3b23fc,6,6,6,2,12,12,12,4,10,92,-79,13,2018-08-27 20:30:00+00:00,PT30M,5b8465aa5f627d7595a54a61,PT30M,0.0
1336,5b8460ee6cc249162d3b23fe,51,51,48,22,132,126,132,28,10,86,-75,11,2018-08-27 21:00:00+00:00,PT30M,5b846c835f627d7595a54a63,PT30M,32.1986211297075
1337,5b8467c66cc249162d3b2400,124,127,117,62,336,260,377,61,10,80,-70,7,2018-08-27 21:30:00+00:00,PT30M,5b84735c5f627d7595a54a65,PT30M,107.285631605177
1338,5b846e9f6cc249162d3b2402,192,227,158,83,301,110,580,109,10,74,-66,16,2018-08-27 22:00:00+00:00,PT30M,5b847a365f627d7595a54a67,PT30M,163.567641015559
1339,5b8475776cc249162d3b2404,246,275,228,78,215,138,369,168,10,69,-60,24,2018-08-27 22:30:00+00:00,PT30M,5b8481105f627d7595a54a69,PT30M,302.1845567704
1340,5b847c506cc249162d3b2406,366,386,343,217,492,371,600,147,11,64,-55,12,2018-08-27 23:00:00+00:00,PT30M,5b8487e95f627d7595a54a6b,PT30M,399.699465845447
1341,5b8483296cc249162d3b2408,428,446,397,244,470,364,551,184,11,59,-48,15,2018-08-27 23:30:00+00:00,PT30M,5b848ec45f627d7595a54a6d,PT30M,415.369784842097
1342,5b848a026cc249162d3b240a,448,471,424,188,321,251,408,259,11,54,-41,22,2018-08-28 00:00:00+00:00,PT30M,5b84959d5f627d7595a54a6f,PT30M,534.675260962579
1343,5b8490db6cc249162d3b240c,558,607,495,360,561,329,736,198,12,50,-33,12,2018-08-28 00:30:00+00:00,PT30M,5b849c765f627d7595a54a71,PT30M,554.900010919611
1344,5b8497b46cc249162d3b240e,549,634,486,273,402,207,699,276,12,47,-24,19,2018-08-28 01:00:00+00:00,PT30M,5b84a3505f627d7595a54a73,PT30M,586.217871543252
1345,5b84a5676cc249162d3b2412,637,663,597,442,630,497,715,194,12,45,-14,10,2018-08-28 01:30:00+00:00,PT30M,5b84aa285f627d7595a54a75,PT30M,646.316249565909
1346,5b84ac406cc249162d3b2414,631,674,610,409,573,517,710,221,13,44,-4,13,2018-08-28 02:00:00+00:00,PT30M,5b84b1015f627d7595a54a77,PT30M,641.111768818839
1347,5b84b3196cc249162d3b2416,666,688,633,496,702,592,771,169,13,45,6,7,2018-08-28 02:30:00+00:00,PT30M,5b84b7db5f627d7595a54a79,PT30M,632.931566871701
1348,5b84c7a46cc249162d3b241c,619,619,588,515,825,784,825,104,14,51,35,2,2018-08-28 04:00:00+00:00,PT30M,5b84cc685f627d7595a54a7f,PT30M,623.928576034325
1349,5b84ce7d6cc249162d3b241e,554,555,536,457,807,768,809,97,14,55,43,1,2018-08-28 04:30:00+00:00,PT30M,5b84d3415f627d7595a54a81,PT30M,572.822702617231
1350,5b84d5556cc249162d3b2420,477,478,462,388,783,755,785,89,14,60,50,1,2018-08-28 05:00:00+00:00,PT30M,5b84da1a5f627d7595a54a83,PT30M,501.226905379469
1351,5b84dc2e6cc249162d3b2422,391,391,371,308,738,698,738,83,13,65,56,1,2018-08-28 05:30:00+00:00,PT30M,5b84e0f35f627d7595a54a85,PT30M,421.404961500392
1352,5b84e3076cc249162d3b2424,296,296,286,218,646,625,646,78,13,70,62,1,2018-08-28 06:00:00+00:00,PT30M,5b84e7cc5f627d7595a54a87,PT30M,322.338382551647
1353,5b84e9e16cc249162d3b2426,197,197,192,126,496,481,496,72,13,75,67,1,2018-08-28 06:30:00+00:00,PT30M,5b84eea75f627d7595a54a89,PT30M,215.991121018001
1354,5b84f0ba6cc249162d3b2428,103,103,98,50,277,259,277,54,13,81,71,1,2018-08-28 07:00:00+00:00,PT30M,5b84f5805f627d7595a54a8b,PT30M,111.136393499147
1355,5b84f7946cc249162d3b242a,31,31,29,10,59,55,59,21,13,87,76,1,2018-08-28 07:30:00+00:00,PT30M,5b84fc5a5f627d7595a54a8d,PT30M,20.5552792584148
1356,5b84fe6e6cc249162d3b242c,2,2,2,1,4,4,4,2,13,93,80,1,2018-08-28 08:00:00+00:00,PT30M,5b8503335f627d7595a54a8f,PT30M,0.0
1357,5b8505486cc249162d3b242e,0,0,0,0,0,0,0,0,13,99,84,1,2018-08-28 08:30:00+00:00,PT30M,5b850a0d5f627d7595a54a91,PT30M,0.0
1358,5b850c206cc249162d3b2430,0,0,0,0,0,0,0,0,13,106,88,1,2018-08-28 09:00:00+00:00,PT30M,5b8510e45f627d7595a54a93,PT30M,0.0
1359,5b8512fc6cc249162d3b2432,0,0,0,0,0,0,0,0,13,112,92,1,2018-08-28 09:30:00+00:00,PT30M,5b8517bc5f627d7595a54a95,PT30M,0.0
1360,5b8519d76cc249162d3b2434,0,0,0,0,0,0,0,0,13,118,97,1,2018-08-28 10:00:00+00:00,PT30M,5b851e955f627d7595a54a97,PT30M,0.0
1361,5b8520b06cc249162d3b2436,0,0,0,0,0,0,0,0,13,124,102,1,2018-08-28 10:30:00+00:00,PT30M,5b8525725f627d7595a54a99,PT30M,0.0
1362,5b85278c6cc249162d3b2438,0,0,0,0,0,0,0,0,13,130,107,1,2018-08-28 11:00:00+00:00,PT30M,5b852c4b5f627d7595a54a9b,PT30M,0.0
1363,5b852e656cc249162d3b243a,0,0,0,0,0,0,0,0,13,136,113,1,2018-08-28 11:30:00+00:00,PT30M,5b8533245f627d7595a54a9d,PT30M,0.0
1364,5b85353f6cc249162d3b243c,0,0,0,0,0,0,0,0,13,142,121,1,2018-08-28 12:00:00+00:00,PT30M,5b8539fd5f627d7595a54a9f,PT30M,0.0
1365,5b853c186cc249162d3b243e,0,0,0,0,0,0,0,0,12,147,130,1,2018-08-28 12:30:00+00:00,PT30M,5b8540d75f627d7595a54aa1,PT30M,0.0
1366,5b8542f16cc249162d3b2440,0,0,0,0,0,0,0,0,12,151,141,1,2018-08-28 13:00:00+00:00,PT30M,5b8547b05f627d7595a54aa3,PT30M,0.0
1367,5b8549ca6cc249162d3b2442,0,0,0,0,0,0,0,0,12,154,156,1,2018-08-28 13:30:00+00:00,PT30M,5b854e895f627d7595a54aa5,PT30M,0.0
1368,5b8550a36cc249162d3b2444,0,0,0,0,0,0,0,0,12,156,173,1,2018-08-28 14:00:00+00:00,PT30M,5b8555655f627d7595a54aa7,PT30M,0.0
1369,5b8557816cc249162d3b2446,0,0,0,0,0,0,0,0,11,156,-169,1,2018-08-28 14:30:00+00:00,PT30M,5b8563175f627d7595a54aab,PT30M,0.0
1370,5b855e5a6cc249162d3b2448,0,0,0,0,0,0,0,0,11,154,-152,1,2018-08-28 15:00:00+00:00,PT30M,5b8569f05f627d7595a54aad,PT30M,0.0
1371,5b8565336cc249162d3b244a,0,0,0,0,0,0,0,0,11,150,-138,1,2018-08-28 15:30:00+00:00,PT30M,5b8570c95f627d7595a54aaf,PT30M,0.0
1372,5b856c0c6cc249162d3b244c,0,0,0,0,0,0,0,0,11,146,-128,1,2018-08-28 16:00:00+00:00,PT30M,5b8577a25f627d7595a54ab1,PT30M,0.0
1373,5b8572e56cc249162d3b244e,0,0,0,0,0,0,0,0,11,140,-119,1,2018-08-28 16:30:00+00:00,PT30M,5b857e7c5f627d7595a54ab3,PT30M,0.0
